PassMark Volatility Workbench Log file  -  http://www.passmark.com
==================================================================
Volatility Workbench Version: V3.0 Build 1006
Volatility 3 Framework Version: 2.5.0
Log Date: Sat Mar 16 15:06:15 2024


Time Stamp: Sat Mar 16 07:25:18 2024

"C:\DIANA\Section B\VolatilityWorkbench\vol.exe" -f "D:\SectionB\RAM Capture\RAM CAPTURE 3.raw" windows.svcscan.SvcScan 
Volatility 3 Framework 2.5.0
Offset	Order	PID	Start	State	Type	Name	Display	Binary
0x3241c1c	347	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	seclogon	seclogon	N/A
0x324220c	346	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	sdstor	sdstor	N/A
0x323ed64	345	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	SDRSVC	SDRSVC	N/A
0x32419bc	344	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	sdbus	sdbus	N/A
0x323eea4	343	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	SCPolicySvc	SCPolicySvc	N/A
0x324103c	342	1212	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	Schedule	Task Scheduler	C:\Windows\system32\svchost.exe -k netsvcs -p
0x32414fc	341	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	scfilter	scfilter	N/A
0x323f124	340	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	ScDeviceEnum	ScDeviceEnum	N/A
0x323da5c	339	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	SCardSvr	SCardSvr	N/A
0x323d92c	338	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	sbp2port	sbp2port	N/A
0x323eb84	337	788	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	SamSs	Security Accounts Manager	C:\Windows\system32\lsass.exe
0x323ddec	336	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	s3cap	s3cap	N/A
0x323efe4	335	N/A	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	rspndr	rspndr	\Driver\rspndr
0x323f084	334	1036	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	RpcSs	Remote Procedure Call (RPC)	C:\Windows\system32\svchost.exe -k RPCSS -p
0x323d6cc	333	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	RpcLocator	RpcLocator	N/A
0x323d7fc	332	1036	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	RpcEptMapper	RPC Endpoint Mapper	C:\Windows\system32\svchost.exe -k RPCSS -p
0x323dcbc	331	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	RmSvc	RmSvc	N/A
0x323d33c	330	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	rhproxy	rhproxy	N/A
0x323ec24	329	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	RFCOMM	RFCOMM	N/A
0x323ecc4	328	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	RetailDemo	RetailDemo	N/A

0x323db8c	327	N/A	SERVICE_DISABLED	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	RemoteRegistry	RemoteRegistry	N/A
0x323d46c	326	N/A	SERVICE_DISABLED	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	RemoteAccess	RemoteAccess	N/A
0x323d59c	325	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	rdyboost	rdyboost	\Driver\rdyboost
0x323eae4	324	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	RdpVideoMiniport	RdpVideoMiniport	N/A
0x323ef44	323	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	RDPDR	RDPDR	N/A
0x323e9a4	322	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	rdpbus	rdpbus	N/A
0x323e904	321	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	rdbss	rdbss	\FileSystem\rdbss
0x323e5e4	320	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	RasSstp	RasSstp	N/A
0x323e2c4	319	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	RasPppoe	RasPppoe	N/A
0x323e544	318	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	RasMan	RasMan	N/A
0x323c16c	317	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	Rasl2tp	Rasl2tp	N/A
0x323e364	316	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	RasAuto	RasAuto	N/A
0x323d0dc	315	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	RasAgileVpn	RasAgileVpn	N/A
0x323e7c4	314	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	RasAcd	RasAcd	N/A
0x323e224	313	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	Ramdisk	Ramdisk	N/A
0x323e044	312	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	QWAVEdrv	QWAVEdrv	N/A
0x323e404	311	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	QWAVE	QWAVE	N/A
0x323c9bc	310	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	PushToInstall	PushToInstall	N/A
0x323ce7c	309	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	Psched	Psched	\Driver\Psched
0x323e4a4	308	1212	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	ProfSvc	User Profile Service	C:\Windows\system32\svchost.exe -k netsvcs -p
0x323cd4c	307	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	Processor	Processor	N/A
0x323e684	306	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	PrintWorkflowUserSvc	PrintWorkflow	N/A
0x323cc1c	305	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS|SERVICE_INTERACTIVE_PROCESS	PrintNotify	PrintNotify	N/A
0x323d20c	304	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	PptpMiniport	PptpMiniport	N/A
0x323e724	303	944	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	Power	Power	C:\Windows\system32\svchost.exe -k DcomLaunch -p
0x323cfac	302	3160	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	PolicyAgent	IPsec Policy Agent	C:\Windows\system32\svchost.exe -k NetworkServiceNetworkRestricted -p
0x323c88c	301	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	PNRPsvc	PNRPsvc	N/A
0x323c03c	300	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	PNRPAutoReg	PNRPAutoReg	N/A
0x323c75c	299	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	PNPMEM	PNPMEM	N/A
0x3238ee4	298	944	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	PlugPlay	Plug and Play	C:\Windows\system32\svchost.exe -k DcomLaunch -p
0x323caec	297	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	pla	pla	N/A
0x323c3cc	296	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	PimIndexMaintenanceSvc	Contact Data	N/A
0x323c29c	295	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	PhoneSvc	PhoneSvc	N/A
0x323c4fc	294	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	percsas3i	percsas3i	N/A
0x3238e44	293	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	percsas2i	percsas2i	N/A
0x3238a84	292	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	PeerDistSvc	PeerDistSvc	N/A
0x323c62c	291	N/A	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	PEAuth	PEAuth	\Driver\PEAuth
0x32389e4	290	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	pdc	pdc	\Driver\pdc
0x32388a4	289	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	pcw	pcw	\Driver\pcw
0x3238804	288	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	pcmcia	pcmcia	N/A
0x3238764	287	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	pciide	pciide	N/A
0x3238584	286	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	pci	pci	\Driver\pci
0x3238da4	285	1316	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	PcaSvc	Program Compatibility Assistant Service	C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p
0x323292c	284	N/A	SERVICE_AUTO_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	Parvdm	Parvdm	N/A
0x32386c4	283	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	partmgr	partmgr	\Driver\partmgr
0x3238d04	282	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	Parport	Parport	\Driver\Parport
0x3238c64	281	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	p2psvc	p2psvc	N/A
0x3232dec	280	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	p2pimsvc	p2pimsvc	N/A
0x3232cbc	279	N/A	SERVICE_AUTO_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	OneSyncSvc	Sync Host	N/A
0x3232b8c	278	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	nvstor	nvstor	N/A
0x3238444	277	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	nvraid	nvraid	N/A
0x3238944	276	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	Null	Null	\Driver\Null
0x3238624	275	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	Ntfs	Ntfs	N/A
0x32384e4	274	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	nsiproxy	nsiproxy	\Driver\nsiproxy
0x3238bc4	273	1276	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	nsi	Network Store Interface Service	C:\Windows\system32\svchost.exe -k LocalService -p
0x32327fc	272	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	npsvctrig	npsvctrig	\Driver\npsvctrig
0x3238b24	271	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	Npfs	Npfs	\FileSystem\Npfs
0x32381c4	270	1588	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	NlaSvc	Network Location Awareness	C:\Windows\System32\svchost.exe -k NetworkService -p
0x32326cc	269	1316	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	NgcSvc	Microsoft Passport	C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p
0x323259c	268	1260	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	NgcCtnrSvc	Microsoft Passport Container	C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p

0x323246c	267	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	netvsc	netvsc	N/A
0x3238084	266	N/A	SERVICE_DISABLED	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	NetTcpPortSharing	NetTcpPortSharing	N/A
0x3232a5c	265	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	NetSetupSvc	NetSetupSvc	N/A
0x323233c	264	1276	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	netprofm	Network List Service	C:\Windows\system32\svchost.exe -k LocalService -p
0x32314fc	263	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	Netman	Netman	N/A
0x323129c	262	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	Netlogon	Netlogon	N/A
0x323188c	261	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	NetBT	NetBT	\Driver\NetBT
0x3237fe4	260	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	NetBIOS	NetBIOS	\FileSystem\NetBIOS
0x3237ea4	259	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	NetAdapterCx	NetAdapterCx	N/A
0x3237e04	258	N/A	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	Ndu	Ndu	\Driver\Ndu
0x3237c24	257	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	ndproxy	ndproxy	N/A
0x3237b84	256	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	ndiswanlegacy	ndiswanlegacy	N/A
0x3238124	255	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	NdisWan	NdisWan	N/A
0x3237f44	254	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	NdisVirtualBus	NdisVirtualBus	N/A
0x3237a44	253	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	Ndisuio	Ndisuio	N/A
0x3237d64	252	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	NdisTapi	NdisTapi	N/A
0x3237ae4	251	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	NdisImPlatform	NdisImPlatform	N/A
0x32383a4	250	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	NdisCap	NdisCap	N/A
0x3237cc4	249	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	NDIS	NDIS	\Driver\NDIS
0x3238304	248	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	NcdAutoSetup	NcdAutoSetup	N/A
0x323116c	247	1316	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	NcbService	Network Connection Broker	C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p
0x3231d4c	246	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	NcaSvc	NcaSvc	N/A
0x323175c	245	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	NaturalAuthentication	NaturalAuthentication	N/A
0x3231fac	244	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	NativeWifiP	NativeWifiP	N/A
0x3237364	243	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	mvumis	mvumis	N/A
0x3237044	242	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	Mup	Mup	\FileSystem\Mup
0x32370e4	241	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	MTConfig	MTConfig	N/A
0x3237864	240	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	MSTEE	MSTEE	N/A
0x3237544	239	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	mssmbios	mssmbios	\Driver\mssmbios
0x32379a4	238	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	MsSecFlt	MsSecFlt	\Driver\MsSecFlt
0x32377c4	237	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	MsRPC	MsRPC	N/A
0x3237904	236	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	MSPQM	MSPQM	N/A
0x32372c4	235	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	MSPCLOCK	MSPCLOCK	N/A
0x32374a4	234	N/A	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	MsLldp	MsLldp	\Driver\MsLldp
0x3237724	233	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	MSKSSRV	MSKSSRV	N/A
0x3237224	232	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	msiserver	msiserver	N/A
0x3231e7c	231	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	MSiSCSI	MSiSCSI	N/A
0x3231c1c	230	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	msisadrv	msisadrv	\Driver\msisadrv
0x3237184	229	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	mshidumdf	mshidumdf	N/A
0x3237404	228	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	mshidkmdf	mshidkmdf	N/A
0x3237684	227	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	msgpiowin32	msgpiowin32	N/A
0x32375e4	226	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	Msfs	Msfs	\FileSystem\Msfs
0x322ce44	225	3252	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	MSDTC	Distributed Transaction Coordinator	C:\Windows\System32\msdtc.exe
0x323103c	224	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	MsBridge	MsBridge	N/A
0x322cee4	223	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	mrxsmb20	mrxsmb20	\FileSystem\mrxsmb20
0x322cbc4	222	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	mrxsmb	mrxsmb	\FileSystem\mrxsmb
0x322cd04	221	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	MRxDAV	MRxDAV	N/A
0x322c8a4	220	1204	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	mpssvc	Windows Defender Firewall	C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork -p
0x3231aec	219	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	mpsdrv	mpsdrv	\Driver\mpsdrv
0x322cda4	218	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	mountmgr	mountmgr	\Driver\mountmgr
0x322c804	217	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	mouhid	mouhid	N/A
